text,created_at,author_id,id,conversation_id,source,possibly_sensitive,in_reply_to_user_id
"@BMSscienceteach @safarnum @NGSS_tweeps Kids usually need a play day to try it out and once they get it's a tool for a learning, they get it. You can also pull history and private message kids who need a reminder about shared workspaces.",2021-01-26T21:09:49.000Z,316146086,1354174729230422017,1354094828020256770,Twitter for Android,FALSE,1195528902
"@nytimes Pandemic data can be confusing, and 6-12 grade youth deserve to understand new data. 

https://t.co/IMAdcfyNAV

Let your kids, students, or young friends learn about epidemics by joining the @NSF-funded #Whyville virtual epidemic. Check out free NGSS-aligned lessons and games",2021-01-26T20:49:15.000Z,1217192342,1354169553232736256,1353387121210519552,Twitter Web App,FALSE,807095
"Kitchen labs episode 1.  For at home and at school geologists - what are the different interactions between plates?  Subduction, Divergent, Transform, Convergent Mountain building.  #EarthScience #CovidTeaching #geology @ngss https://t.co/Q6EWvYkomZ",2021-01-26T20:48:45.000Z,27067107,1354169429337264128,1354169429337264128,Twitter for iPhone,FALSE,NA
Want to try a FREE middle school Ecology unit from @SEPUP_UCB and partners? Disruptions in Ecosystems has also been recognized as a great #NGSS unit by @AchieveInc. Note that this unit is free to download and not published or distributed by Lab-Aids. https://t.co/VAzlle4fp1,2021-01-26T20:47:59.000Z,921737382,1354169236441112576,1354169236441112576,Twitter for iPhone,FALSE,NA
"@drloriandersen @NGSS_tweeps @LearnInPlaces @STEMTeachTools @GholdyM The second part are actual lessons, and maybe this is the motivation to get some of my students to share theirs and create a repository of lessons and lesson ideas that are NGSS aligned. 
I bet you we could find a whole bunch of lessons within this community as well. 2/2",2021-01-26T20:41:07.000Z,2837235125,1354167508018683904,1354100535650037762,Twitter Web App,FALSE,2837235125
"@drloriandersen @NGSS_tweeps Well I think there are frameworks and curricular approaches, I think about what @LearnInPlaces https://t.co/BP17rukzdE has, &amp; some @STEMTeachTools as well as broad pedagogical frameworks such as @GholdyM HRL framework. 1/2",2021-01-26T20:38:57.000Z,2837235125,1354166961454813184,1354100535650037762,Twitter Web App,FALSE,16394461
@miss_schilling_ @frizzlerichard @NGSS_tweeps Such a great way to engage!! 👍,2021-01-26T20:34:29.000Z,718925788989550592,1354165836764884992,1354112351901937665,Twitter for iPhone,FALSE,837332688365289473
@frizzlerichard @NGSS_tweeps I just shared a bit!!,2021-01-26T20:17:51.000Z,837332688365289473,1354161649716891649,1354112351901937665,Twitter for iPhone,FALSE,1708601203
"2/2 - Students had to answer their challenge question correctly before I could give them the next once! Typically, test taking isn’t known for being fun....  but a student made this poster (now hanging in my room) from the best quote of the day! #NGSS https://t.co/ChZklFoPXn",2021-01-26T20:16:50.000Z,837332688365289473,1354161396192219136,1354161045292474368,Twitter for iPhone,FALSE,837332688365289473
"1/2 - I took a CT interim assessment &amp; separated the background info 7 clues hidden around the room! 🔍 One clue led to the next! Once students found, read and ordered their 7 clues correctly - I gave them the interim questions disguised as fun challenges!! 😏 #NGSS https://t.co/nOSRltZg5r",2021-01-26T20:15:26.000Z,837332688365289473,1354161045292474368,1354161045292474368,Twitter for iPhone,FALSE,NA
Very proud to have our Disruptions in Ecosystems model #ngss #msscience unit and #drk12 project highlighted in the latest @CADREK12 newsletter! https://t.co/YKwMh6YOIT @AMNH @UConn @WestEd,2021-01-26T20:08:23.000Z,714515470070624256,1354159268157485056,1354159268157485056,Twitter for iPhone,FALSE,NA
"Transitioning to phenomena-based #NGSS #assessments can seem overwhelming, for both teachers and students! What strategies help students make sense of novel #phenomena, one step at a time? We love teacher think-alouds and small group discussions! What about you? https://t.co/So2Gjx9858",2021-01-26T20:02:03.000Z,996880982501306370,1354157675702083584,1354157675702083584,Buffer,FALSE,NA
"How are you talking to your middle school students about #vaccines and #epidemics? Wish there were way to for free 6-8th graders to learn while playing games #online?

https://t.co/p2M9X1j4cI

Join the Whyville virtual epidemic and check out our FREE NGSS-aligned lessons! https://t.co/fV7ihcjbaw",2021-01-26T20:00:43.000Z,1217192342,1354157340136714240,1354157340136714240,Twitter Web App,FALSE,NA
"This week our community can't get enough of this experiment! It is our top lesson!! All you need is 2 containers, water, salt, &amp; 2 eggs. Check it out here: https://t.co/zPjl7sqySN
This lesson is also great for the classroom for grades K - 4 and has #NGSS. @STEAM_EdTech",2021-01-26T19:40:53.000Z,175102283,1354152346822053891,1354152346822053891,Twitter Web App,FALSE,NA
@safarnum @NGSS_tweeps Been working on so far. Just work the kinks out.,2021-01-26T19:26:17.000Z,1195528902,1354148675510038532,1354094828020256770,Twitter for iPhone,FALSE,1195528902
"Calling RI K-8 schools! Plan projects related to reducing waste &amp; supporting the environment. 
Entries must support NGSS, include research, data and be sustainable. Cox Business funding of $5K to support projects. due 2/22. Qs to mary.keenan@ride.ri.gov  https://t.co/9z72l07FB1",2021-01-26T18:53:28.000Z,919850864,1354140415746846720,1354140415746846720,Twitter for iPhone,FALSE,NA
Another interesting phenomenon for students to ponder- how does the transmission of light through water &amp; interaction w the bottom surface (painted white) produce this effect in a swimming pool? #phenomenon #physics #NGSS https://t.co/8UUhiiDAu0,2021-01-26T18:42:48.000Z,257762014,1354137729660055557,1354137729660055557,Twitter Web App,FALSE,NA
"Strategies to support students with disabilities with experiencing meaningful science ed: 
 
Provide multiple means of
🔶 representation
🔶 action and expression
🔶 engagement
 
Check out #NGSS Appendix D Case Study of an 8th grade science classroom: https://t.co/2c1RCcCSDQ",2021-01-26T18:36:04.000Z,1342104169,1354136035165405185,1354136035165405185,Twitter Web App,FALSE,NA
"@NGSS_tweeps A big challenge was imagining what a science teacher like me looks like. Bill Nye &amp; Steve Irwin are my heroes but why was the only girl teaching science and underpaid, animated teacher. I LIVE to be Mrs. Frizzle &amp; I love the fresh female faces like @ravenscimaven and @TheSpaceGal",2021-01-26T17:56:32.000Z,2310567990,1354126089421955072,1353704180410703872,Twitter for Android,FALSE,4918507542
"@NGSS_tweeps SciEd gives me life. I started college as an ArtEd major, then dabbled in FishBio, and finally settled on GenEd- later adding a BioCred to my MultiSubject Cred. I see art and beauty in the natural world and teaching science let's me show it off! Nature's art gallery! https://t.co/9Bgg6O5U4r",2021-01-26T17:52:40.000Z,2310567990,1354125113528971264,1354059013294592002,Twitter for Android,FALSE,4918507542
Loving Science at 7.  Consider joining us for these informal sessions to get real tips from the teachers that use them and build your network #NGSSChat #ILScience https://t.co/kEvTGPcnks,2021-01-26T17:35:25.000Z,58503767,1354120774618120193,1354120774618120193,TweetDeck,FALSE,NA
@ZingerLearns @NGSS_tweeps Ok. So start the list. What are the examples of best practice.,2021-01-26T17:32:47.000Z,16394461,1354120109300703232,1354100535650037762,Twitter Web App,FALSE,2837235125
@KateMcNeill6 @dtcampbe @LonghurstMax @tjscience @LisaLundgren21 @CSSSupervisors @NGSS_tweeps @UConnNeag Indeed I was!,2021-01-26T17:11:52.000Z,235650678,1354114848779423745,1354033304585072642,Twitter Web App,FALSE,1009248854166921216
@miss_schilling_ @NGSS_tweeps ooooohhh tell me more :) &lt;3,2021-01-26T17:09:03.000Z,1708601203,1354114136574205954,1354112351901937665,Twitter Web App,FALSE,837332688365289473
"@drloriandersen @NGSS_tweeps This should be central to every lesson and unit, from environmental units on air and water quality and pollution to evolution and extinctions.",2021-01-26T17:07:19.000Z,2837235125,1354113703101120517,1354100535650037762,Twitter for Android,FALSE,16394461
@dtcampbe @vcmscience @LonghurstMax @tjscience @LisaLundgren21 @CSSSupervisors @NGSS_tweeps @UConnNeag I’d love a copy. Thanks for sharing.,2021-01-26T17:02:39.000Z,77633009,1354112529312583680,1354033304585072642,Twitter for iPhone,FALSE,22293234
"Today’s NGSS scavenger hunt challenge (intern assessment in disguise)! Best quote of the day, “My brain hurts, but that was fun!” #NGSS #NGSSchat @NGSS_tweeps https://t.co/7ALP6sbYrz",2021-01-26T17:01:57.000Z,837332688365289473,1354112351901937665,1354112351901937665,Twitter for iPhone,FALSE,NA
Trying to get my students pumped for our end of year NGSS test! Turned a practice test into a scavenger hunt challenge - kids are loving it! The group who gets through the most challenges get a special surprise! @dunkindonuts interested in donating some munchkins???,2021-01-26T17:00:08.000Z,837332688365289473,1354111893086978053,1354111893086978053,Twitter for iPhone,FALSE,NA
"@DrKChilds Can we get industry professionals (confirming mathematical competencies) &amp; @usdoegov representatives (shaping national policy) in the room to actuate opening mathematical pathways?

Can we modernize the Math CCSS to embed math practices in the standards, similar to NGSS?",2021-01-26T16:51:57.000Z,1020923004140773377,1354109835084656640,1354086781004734464,Twitter for iPhone,FALSE,2251273825
"@NGSS_tweeps Maybe this is related... 

https://t.co/gDP2ao8zth",2021-01-26T16:48:53.000Z,16394461,1354109061478838277,1354100535650037762,Twitter Web App,FALSE,16394461
"@safarnum @NGSS_tweeps Two issues from this morning - 1) they kept moving each other’s sticky notes and 2) after I closed it some kept drawing on it. Ugh. How do you stop that part? 

I see where I could go change the permission to view only.",2021-01-26T16:47:44.000Z,1195528902,1354108772143276033,1354094828020256770,Twitter for iPhone,FALSE,2348806825
@BMSscienceteach @NGSS_tweeps For us it’s been one of those things that’s proven to be worth whatever teething troubles arise.,2021-01-26T16:41:34.000Z,2348806825,1354107221743788033,1354094828020256770,Twitter Web App,FALSE,1195528902
"Piloting our new 6-12 #NGSS pathway on Oceans, Climate Science, and Big Data this weekend!! Here is a sneak preview of our intro video on Sensemaking for Unit 1: The Complexities of Our Climate, the Role of the Oceans, &amp; the Work of Scientists #NGSSchat https://t.co/4WDBthLfy7",2021-01-26T16:29:49.000Z,24298665,1354104266965790720,1354104266965790720,TweetDeck,FALSE,NA
Anyone interested in Universal Access and Equity to Phenomena??? It’s FREE #freeEdPD #sciEd #education #ngss #nyssls https://t.co/wMbuyIDuyp,2021-01-26T16:25:13.000Z,326157173,1354103106406146048,1354103106406146048,Twitter for iPhone,FALSE,NA
"Temperature, Heat Calculations Googleable Worksheet- Try these questions instantly online https://t.co/Bv8Oioxmrb  #chemchat #APchem #science #edu #apchemistry #regents #Homeworkhelp  #GoodTuesday  #tuesdayvibe #tuesdaymotivations #homeschool #GoogleClassroom  #ngsschat",2021-01-26T16:18:36.000Z,287671900,1354101441670082561,1354101441670082561,Twitter Web App,FALSE,NA
@NGSS_tweeps I wonder how many curriculum units explicitly do that. We should compile a list.,2021-01-26T16:17:36.000Z,16394461,1354101190716362753,1354100535650037762,Twitter Web App,FALSE,4918507542
Unit Plan: Mole Concept &amp; Calculations 3-Lesson Hybrid Bundle https://t.co/tMs27eQGYI #chemchat #APchem #science #edu #apchemistry #regents #Homeworkhelp  #GoodTuesday  #tuesdayvibe #tuesdaymotivations #homeschool #GoogleClassroom  #ngsschat,2021-01-26T16:15:14.000Z,287671900,1354100596073181191,1354100596073181191,Twitter Web App,FALSE,NA
Challenge: writing/adopting NGSS designed units. Q from the tool: Does your curriculum highlight how science has helped create many social inequities over time and how various scientific knowledges and practices can promote justice? How can it?,2021-01-26T16:15:00.000Z,4918507542,1354100535650037762,1354100535650037762,TweetDeck,FALSE,NA
Chemistry Googleable Online Tests - 12-Topic Test Bundle https://t.co/feeQXp8jcw #chemchat #APchem #science #edu #apchemistry #regents #Homeworkhelp  #GoodTuesday  #tuesdayvibe #tuesdaymotivations #homeschool #GoogleClassroom  #ngsschat,2021-01-26T16:14:30.000Z,287671900,1354100409242181636,1354100409242181636,Twitter Web App,FALSE,NA
@BMSscienceteach Appreciate your #NGSS insights and collaboration from the Bluegrass to the Mitten as well. 👍🏼,2021-01-26T15:57:41.000Z,177724759,1354096180230238208,1345391423470923776,Twitter for iPhone,FALSE,1195528902
@dtcampbe @LonghurstMax @tjscience @LisaLundgren21 @CSSSupervisors @NGSS_tweeps @UConnNeag Congrats! I think we can use this for our (crossing fingers) upcoming grant!,2021-01-26T15:57:34.000Z,17629581,1354096150043795456,1354033304585072642,Twitter Web App,FALSE,22293234
Well I’m going to try Jamboard today. I’ll let you know how it goes. #ngsschat @NGSS_tweeps,2021-01-26T15:52:19.000Z,1195528902,1354094828020256770,1354094828020256770,Twitter for iPhone,FALSE,NA
"@NGSS_tweeps Q: for students, most have been raised up in patriarchal system and have not worked outside their home... How do you fully show them what heteropatriarchy means  in science without minimizing the issue? Esp for male youth who may have bought into patriarchy already",2021-01-26T15:41:10.000Z,1211837761444954120,1354092022081052673,1354089214074376193,Twitter Web App,FALSE,4918507542
@dtcampbe @LonghurstMax @tjscience @LisaLundgren21 @CSSSupervisors @NGSS_tweeps @UConnNeag @ProfCrnkypants Weren't you looking for something like this before?,2021-01-26T15:36:14.000Z,1009248854166921216,1354090779808051201,1354033304585072642,Twitter Web App,FALSE,22293234
Using hands on demos to better visualize thermal energy so we can figure out how eating systems work #kssci @_STMS233 #ngss https://t.co/hQaTLhVJnM,2021-01-26T15:26:29.000Z,3025914688,1354088324965814273,1354088324965814273,Twitter for iPhone,FALSE,NA
@dtcampbe @LonghurstMax @tjscience @LisaLundgren21 @CSSSupervisors @NGSS_tweeps @UConnNeag This is very interesting and could provide a lot of data. Congratulations!,2021-01-26T15:17:59.000Z,255769626,1354086189096120326,1354033304585072642,Twitter for iPhone,FALSE,22293234
"If you would like to know ""What IS Social Justice Teaching in the Science Classroom"" be sure to sign up for the four part @NSTA miniseries. A topic not to miss! #ngsschat #scitlap #mschat @NGSS_tweeps @ngssSfocus

https://t.co/zknqV4Nt7k",2021-01-26T15:17:33.000Z,3164721571,1354086077326360580,1354086077326360580,TweetDeck,FALSE,NA
"How is #NGSS woven into Xplorlabs, and why is it important to us? Join Dr. Kelly Keena for a live discussion on Tuesday, February 16. Register for free here: https://t.co/MAdWQhzz0L https://t.co/oZuey8raAG",2021-01-26T15:11:11.000Z,781247487348731905,1354084476649951236,1354084476649951236,Sprinklr,FALSE,NA
